Instance;Approach;Solver;Makespan (min);Makespan (avg);Makespan (max);Makespan (std);CPU TIME(ms) (min);CPU TIME(ms) (avg);CPU TIME(ms) (max);CPU TIME(ms) (std)
DPpaulli3a;parallel;MMASV2;3880;4131,50;4370;115,50;74;195,20;543;129,87
DPpaulli3a;iterative;MMASV2;3734;4108,87;4336;116,66;158;341,30;886;174,69
DPpaulli3a;parallel;EASV2;3662;3942,67;4186;132,05;100;171,20;498;94,71
DPpaulli3a;iterative;ASV2;3662;3927,53;4199;117,35;187;350,83;668;119,29
DPpaulli3a;iterative;RBASV2;3764;3940,13;4064;87,51;214;436,90;811;174,29
DPpaulli3a;parallel;RBASV2;3585;3955,30;4221;132,17;105;219,67;706;147,76
DPpaulli3a;parallel;ASV2;3552;3925,53;4117;133,85;102;192,83;894;152,20
DPpaulli3a;iterative;EASV2;3668;3948,87;4145;121,78;186;356,53;770;146,63
DPpaulli4a;parallel;ASV2;3712;3980,10;4131;98,54;75;157,63;596;110,83
DPpaulli4a;iterative;EASV2;3847;4009,93;4117;71,34;123;238,17;757;121,68
DPpaulli4a;iterative;RBASV2;3804;4010,07;4215;96,85;130;290,87;846;155,93
DPpaulli4a;parallel;ACSV2;4026;4322,17;4578;143,42;36;69,10;91;17,83
DPpaulli4a;iterative;ASV2;3828;4024,07;4151;89,61;131;242,03;664;121,86
DPpaulli4a;iterative;MMASV2;3854;4063,40;4211;95,51;110;226,37;569;120,57
DPpaulli4a;iterative;ACSV2;3993;4260,53;4577;144,07;99;132,73;301;59,49
DPpaulli4a;parallel;RBASV2;3821;4011,87;4158;96,12;79;205,97;1153;189,85
DPpaulli4a;parallel;EASV2;3810;4026,50;4255;112,19;72;146,77;815;133,36
DPpaulli4a;parallel;MMASV2;3815;4002,17;4160;90,83;62;192,10;974;166,12
DPpaulli5a;parallel;RBASV2;3560;3810,40;4042;116,02;83;218,97;810;142,86
DPpaulli5a;parallel;ASV2;3718;3871,80;4052;80,94;74;139,67;745;126,56
DPpaulli5a;iterative;EASV2;3490;3840,20;4051;131,17;167;315,47;797;148,27
DPpaulli5a;iterative;MMASV2;3745;3895,80;4043;74,95;142;315,37;626;126,30
DPpaulli5a;iterative;ACSV2;3874;4121,80;4368;142,75;121;156,77;371;62,45
DPpaulli5a;iterative;ASV2;3544;3824,47;3980;94,84;164;298,03;1139;183,49
DPpaulli5a;parallel;ACSV2;3909;4159,87;4465;148,83;44;77,03;121;23,98
DPpaulli5a;iterative;RBASV2;3441;3790,60;4002;134,04;159;329,20;1114;203,55
DPpaulli5a;parallel;EASV2;3508;3821,60;4060;107,74;77;176,60;894;148,28
DPpaulli5a;parallel;MMASV2;3663;3897,33;4066;112,18;68;226,60;567;154,76
DPpaulli6a;iterative;ASV2;3584;3856,03;4058;92,69;204;361,13;753;143,41
DPpaulli6a;parallel;ASV2;3615;3883,70;4058;109,69;95;182,87;653;119,06
DPpaulli6a;iterative;RBASV2;3554;3875,03;4011;109,50;197;496,40;1106;226,33
DPpaulli6a;parallel;RBASV2;3637;3871,70;4075;106,45;98;252,00;534;110,22
DPpaulli6a;iterative;MMASV2;3869;4094,83;4271;93,55;157;317,87;912;182,08
DPpaulli6a;parallel;MMASV2;3855;4098,67;4270;106,17;79;179,97;727;121,58
DPpaulli6a;parallel;EASV2;3671;3832,97;3978;94,37;91;231,67;1217;198,83
DPpaulli6a;iterative;ACSV2;3956;4212,20;4460;135,44;159;196,10;466;67,53
DPpaulli6a;parallel;ACSV2;4018;4343,67;4524;131,50;52;91,07;140;29,18
DPpaulli6a;iterative;EASV2;3695;3895,80;4109;111,05;203;357,13;897;144,59
